#Time(s) flow thruput(Mb/s)
4.43s 3 1008.84
4.43s 4 1013.35
4.43s 5 1013.35
4.43s 6 486.605
4.43s 7 582.451
4.43s 8 553.779
4.43s 9 1.2288
4.43s 10 445.645
4.43s 11 0.8192
4.43s 12 1.2288
4.43s 13 1.2288
4.43s 14 442.368
4.43s 15 1.2288
4.43s 16 434.586
4.43s 17 446.874
4.43s 18 1.2288
4.43s 19 368.23
4.44s 0 899.891
4.44s 1 902.349
4.44s 2 903.578
4.44s 3 902.349
4.44s 4 900.301
4.44s 5 906.035
4.44s 6 581.632
4.44s 7 465.715
4.44s 8 552.55
4.44s 9 1.2288
4.44s 10 331.366
4.44s 11 1.2288
4.44s 12 1.2288
4.44s 13 1.2288
4.44s 14 423.936
4.44s 15 0
4.44s 16 541.901
4.44s 17 529.613
4.44s 18 1.2288
4.44s 19 305.971
4.45s 0 899.072
4.45s 1 899.072
4.45s 2 895.386
4.45s 3 895.386
4.45s 4 905.626
4.45s 5 899.891
4.45s 6 455.066
4.45s 7 493.568
4.45s 8 588.595
4.45s 9 0.8192
4.45s 10 361.677
4.45s 11 1.2288
4.45s 12 1.2288
4.45s 13 1.2288
4.45s 14 423.117
4.45s 15 1.2288
4.45s 16 423.936
4.45s 17 568.525
4.45s 18 1.2288
4.45s 19 353.485
4.46s 0 1011.3
4.46s 1 1011.3
4.46s 2 1012.53
4.46s 3 1010.07
4.46s 4 1015.81
4.46s 5 1024
4.46s 6 464.486
4.46s 7 472.678
4.46s 8 507.085
4.46s 9 1.2288
4.46s 10 464.486
4.46s 11 1.2288
4.46s 12 0
4.46s 13 1.2288
4.46s 14 530.432
4.46s 15 1.2288
4.46s 16 548.045
4.46s 17 396.083
4.46s 18 0.8192
4.46s 19 379.699
4.47s 0 901.12
4.47s 1 899.072
4.47s 2 902.349
4.47s 3 899.072
4.47s 4 903.578
4.47s 5 903.578
4.47s 6 468.992
4.47s 7 468.173
4.47s 8 472.678
4.47s 9 1.2288
4.47s 10 508.314
4.47s 11 1.2288
4.47s 12 1.2288
4.47s 13 1.2288
4.47s 14 534.118
4.47s 15 1.2288
4.47s 16 421.478
4.47s 17 417.382
4.47s 18 1.2288
4.47s 19 441.549
4.48s 0 900.301
4.48s 1 902.349
4.48s 2 901.12
4.48s 3 901.12
4.48s 4 907.264
4.48s 5 904.806
4.48s 6 464.896
4.48s 7 356.762
4.48s 8 402.227
4.48s 9 1.2288
4.48s 10 433.357
4.48s 11 1.2288
4.48s 12 0.8192
4.48s 13 0.8192
4.48s 14 474.726
4.48s 15 1.2288
4.48s 16 421.888
4.48s 17 623.002
4.48s 18 1.2288
4.48s 19 503.808
4.49s 0 1007.62
4.49s 1 1007.62
4.49s 2 1011.3
4.49s 3 1011.3
4.49s 4 1011.3
4.49s 5 1013.76
4.49s 6 425.984
4.49s 7 567.296
4.49s 8 488.653
4.49s 9 1.2288
4.49s 10 464.486
4.49s 11 0.8192
4.49s 12 1.2288
4.49s 13 1.2288
4.49s 14 496.026
4.49s 15 0.8192
4.49s 16 512
4.49s 17 458.752
4.49s 18 1.2288
4.49s 19 352.256
4.5s 0 900.301
4.5s 1 900.301
4.5s 2 900.301
4.5s 3 900.301
4.5s 4 901.12
4.5s 5 902.349
4.5s 6 567.706
4.5s 7 446.054
4.5s 8 468.173
4.5s 9 1.2288
4.5s 10 430.899
4.5s 11 1.2288
4.5s 12 1.2288
4.5s 13 1.2288
4.5s 14 453.018
4.5s 15 1.2288
4.5s 16 473.907
4.5s 17 459.981
4.5s 18 1.2288
4.5s 19 428.442
4.51s 0 898.662
4.51s 1 899.891
4.51s 2 898.662
4.51s 3 899.891
4.51s 4 899.891
4.51s 5 896.614
4.51s 6 482.099
4.51s 7 294.502
4.51s 8 425.165
4.51s 9 0.8192
4.51s 10 567.706
4.51s 11 1.2288
4.51s 12 1.2288
4.51s 13 1.2288
4.51s 14 560.333
4.51s 15 1.2288
4.51s 16 396.083
4.51s 17 453.837
4.51s 18 1.2288
4.51s 19 483.328
4.52s 0 1013.76
4.52s 1 1013.76
4.52s 2 1012.53
4.52s 3 1012.53
4.52s 4 1010.48
4.52s 5 1014.58
4.52s 6 460.8
4.52s 7 305.562
4.52s 8 499.302
4.52s 9 1.2288
4.52s 10 502.579
4.52s 11 1.2288
4.52s 12 1.2288
4.52s 13 1.2288
4.52s 14 552.55
4.52s 15 1.2288
4.52s 16 565.248
4.52s 17 394.035
4.52s 18 0.8192
4.52s 19 496.845
4.53s 0 896.614
4.53s 1 898.662
4.53s 2 897.843
4.53s 3 897.843
4.53s 4 897.434
4.53s 5 897.843
4.53s 6 462.438
4.53s 7 461.21
4.53s 8 507.085
4.53s 9 1.2288
4.53s 10 553.779
4.53s 11 1.2288
4.53s 12 1.2288
4.53s 13 1.2288
4.53s 14 466.944
4.53s 15 1.2288
4.53s 16 560.742
4.53s 17 318.669
4.53s 18 1.2288
4.53s 19 390.349
4.54s 0 899.891
4.54s 1 901.53
4.54s 2 901.12
4.54s 3 905.626
4.54s 4 899.072
4.54s 5 901.12
4.54s 6 408.781
4.54s 7 529.203
4.54s 8 403.046
4.54s 9 1.2288
4.54s 10 507.494
4.54s 11 1.2288
4.54s 12 0.8192
4.54s 13 0.8192
4.54s 14 530.432
4.54s 15 1.2288
4.54s 16 502.579
4.54s 17 398.541
4.54s 18 1.2288
4.54s 19 385.843
4.55s 0 1008.03
4.55s 1 1007.62
4.55s 2 1008.84
4.55s 3 1011.3
4.55s 4 1006.8
4.55s 5 1008.03
4.55s 6 442.368
4.55s 7 521.421
4.55s 8 432.128
4.55s 9 1.2288
4.55s 10 502.579
4.55s 11 0.8192
4.55s 12 1.2288
4.55s 13 1.2288
4.55s 14 486.605
4.55s 15 0.8192
4.55s 16 596.787
4.55s 17 351.846
4.55s 18 1.2288
4.55s 19 414.515
4.56s 0 898.662
4.56s 1 899.891
4.56s 2 902.349
4.56s 3 899.072
4.56s 4 899.891
4.56s 5 898.662
4.56s 6 550.502
4.56s 7 457.523
4.56s 8 369.869
4.56s 9 1.2288
4.56s 10 521.421
4.56s 11 1.2288
4.56s 12 1.2288
4.56s 13 1.2288
4.56s 14 436.634
4.56s 15 1.2288
4.56s 16 463.258
4.56s 17 479.642
4.56s 18 1.2288
4.56s 19 440.32
4.57s 0 901.53
4.57s 1 901.53
4.57s 2 903.578
4.57s 3 901.12
4.57s 4 901.12
4.57s 5 903.578
4.57s 6 522.24
4.57s 7 494.797
4.57s 8 365.773
4.57s 9 0.8192
4.57s 10 512
4.57s 11 1.2288
4.57s 12 1.2288
4.57s 13 1.2288
4.57s 14 382.566
4.57s 15 1.2288
4.57s 16 360.038
4.57s 17 567.706
4.57s 18 1.2288
4.57s 19 492.339
4.58s 0 1013.35
4.58s 1 1011.3
4.58s 2 1013.76
4.58s 3 1010.07
4.58s 4 1016.22
4.58s 5 1011.3
4.58s 6 432.128
4.58s 7 517.734
4.58s 8 364.954
4.58s 9 1.2288
4.58s 10 427.622
4.58s 11 1.2288
4.58s 12 1.2288
4.58s 13 1.2288
4.58s 14 457.523
4.58s 15 1.2288
4.58s 16 425.165
4.58s 17 620.954
4.58s 18 0.8192
4.58s 19 517.734
4.59s 0 897.843
4.59s 1 897.434
4.59s 2 897.843
4.59s 3 897.843
4.59s 4 898.662
4.59s 5 896.614
4.59s 6 383.386
4.59s 7 330.138
4.59s 8 384.614
4.59s 9 1.2288
4.59s 10 498.074
4.59s 11 1.2288
4.59s 12 0.8192
4.59s 13 0.8192
4.59s 14 548.045
4.59s 15 1.2288
4.59s 16 455.475
4.59s 17 605.798
4.59s 18 1.2288
4.59s 19 509.542
4.6s 0 899.072
4.6s 1 899.072
4.6s 2 902.349
4.6s 3 899.072
4.6s 4 900.301
4.6s 5 900.301
4.6s 6 428.851
4.6s 7 404.275
4.6s 8 370.688
4.6s 9 1.2288
4.6s 10 593.101
4.6s 11 0.8192
4.6s 12 1.2288
4.6s 13 1.2288
4.6s 14 397.312
4.6s 15 1.2288
4.6s 16 385.843
4.6s 17 544.358
4.6s 18 1.2288
4.6s 19 567.706
4.61s 0 1013.35
4.61s 1 1012.53
4.61s 2 1013.76
4.61s 3 1010.07
4.61s 4 1013.35
4.61s 5 1012.53
4.61s 6 562.79
4.61s 7 548.045
4.61s 8 489.062
4.61s 9 1.2288
4.61s 10 369.459
4.61s 11 1.2288
4.61s 12 1.2288
4.61s 13 1.2288
4.61s 14 410.01
4.61s 15 0.8192
4.61s 16 387.891
4.61s 17 531.661
4.61s 18 1.2288
4.61s 19 448.512
4.62s 0 897.843
4.62s 1 899.891
4.62s 2 901.12
4.62s 3 899.891
4.62s 4 899.072
4.62s 5 897.434
4.62s 6 468.992
4.62s 7 478.413
4.62s 8 413.286
4.62s 9 1.2288
4.62s 10 384.614
4.62s 11 1.2288
4.62s 12 1.2288
4.62s 13 1.2288
4.62s 14 407.552
4.62s 15 1.2288
4.62s 16 475.136
4.62s 17 570.163
4.62s 18 1.2288
4.62s 19 530.432
4.63s 0 901.12
4.63s 1 900.301
4.63s 2 896.614
4.63s 3 896.614
4.63s 4 901.12
4.63s 5 902.349
4.63s 6 482.099
4.63s 7 525.926
4.63s 8 370.688
4.63s 9 0.8192
4.63s 10 453.018
4.63s 11 1.2288
4.63s 12 1.2288
4.63s 13 0
4.63s 14 403.046
4.63s 15 1.2288
4.63s 16 365.773
4.63s 17 507.085
4.63s 18 1.2288
4.63s 19 552.55
4.64s 0 1009.25
4.64s 1 1015.81
4.64s 2 1008.84
4.64s 3 1008.03
4.64s 4 1009.25
4.64s 5 1009.25
4.64s 6 513.229
4.64s 7 339.149
4.64s 8 600.064
4.64s 9 1.2288
4.64s 10 485.376
4.64s 11 1.2288
4.64s 12 1.2288
4.64s 13 1.2288
4.64s 14 362.906
4.64s 15 1.2288
4.64s 16 402.227
4.64s 17 430.08
4.64s 18 0.8192
4.64s 19 629.965
4.65s 0 904.806
4.65s 1 900.301
4.65s 2 897.843
4.65s 3 896.614
4.65s 4 898.662
4.65s 5 896.614
4.65s 6 506.266
4.65s 7 339.558
4.65s 8 626.688
4.65s 9 1.2288
4.65s 10 518.963
4.65s 11 1.2288
4.65s 12 0.8192
4.65s 13 1.2288
4.65s 14 344.883
4.65s 15 1.2288
4.65s 16 557.056
4.65s 17 429.67
4.65s 18 1.2288
4.65s 19 419.43
4.66s 0 898.662
4.66s 1 903.168
4.66s 2 898.662
4.66s 3 899.891
4.66s 4 899.072
4.66s 5 898.662
4.66s 6 335.872
4.66s 7 448.102
4.66s 8 532.89
4.66s 9 1.2288
4.66s 10 364.544
4.66s 11 0.8192
4.66s 12 1.2288
4.66s 13 0.8192
4.66s 14 392.806
4.66s 15 1.2288
4.66s 16 661.504
4.66s 17 459.981
4.66s 18 1.2288
4.66s 19 482.099
4.67s 0 1015.81
4.67s 1 1011.3
4.67s 2 1011.3
4.67s 3 1011.3
4.67s 4 1013.35
4.67s 5 1009.25
4.67s 6 495.616
4.67s 7 572.211
4.67s 8 590.643
4.67s 9 0
4.67s 10 413.696
4.67s 11 1.2288
4.67s 12 1.2288
4.67s 13 1.2288
4.67s 14 254.771
4.67s 15 0.8192
4.67s 16 492.339
4.67s 17 460.8
4.67s 18 1.2288
4.67s 19 472.678
4.68s 0 903.578
4.68s 1 897.843
4.68s 2 897.843
4.68s 3 899.072
4.68s 4 896.614
4.68s 5 898.662
4.68s 6 549.274
4.68s 7 567.706
4.68s 8 396.493
4.68s 9 1.2288
4.68s 10 435.405
4.68s 11 1.2288
4.68s 12 1.2288
4.68s 13 1.2288
4.68s 14 318.669
4.68s 15 1.2288
4.68s 16 442.368
4.68s 17 537.805
4.68s 18 1.2288
4.68s 19 486.195
4.69s 0 901.53
4.69s 1 901.12
4.69s 2 900.301
4.69s 3 899.891
4.69s 4 896.614
4.69s 5 900.301
4.69s 6 482.918
4.69s 7 482.918
4.69s 8 398.541
4.69s 9 0.8192
4.69s 10 450.97
4.69s 11 1.2288
4.69s 12 1.2288
4.69s 13 1.2288
4.69s 14 443.597
4.69s 15 1.2288
4.69s 16 466.944
4.69s 17 570.982
4.69s 18 1.2288
4.69s 19 367.411
4.7s 0 1015.81
4.7s 1 1005.57
4.7s 2 1008.84
4.7s 3 1004.34
4.7s 4 1008.03
4.7s 5 1005.57
4.7s 6 412.467
4.7s 7 457.933
4.7s 8 493.158
4.7s 9 1.2288
4.7s 10 498.893
4.7s 11 1.2288
4.7s 12 1.2288
4.7s 13 1.2288
4.7s 14 457.523
4.7s 15 1.2288
4.7s 16 446.874
4.7s 17 475.955
4.7s 18 0.8192
4.7s 19 541.082
4.71s 0 904.806
4.71s 1 900.301
4.71s 2 901.12
4.71s 3 900.301
4.71s 4 903.578
4.71s 5 899.891
4.71s 6 421.478
4.71s 7 538.624
4.71s 8 510.771
4.71s 9 1.2288
4.71s 10 449.741
4.71s 11 1.2288
4.71s 12 0.8192
4.71s 13 1.2288
4.71s 14 428.851
4.71s 15 1.2288
4.71s 16 496.026
4.71s 17 436.634
4.71s 18 1.2288
4.71s 19 460.8
4.72s 0 903.578
4.72s 1 896.614
4.72s 2 894.566
4.72s 3 895.386
4.72s 4 898.662
4.72s 5 894.157
4.72s 6 362.906
4.72s 7 493.158
4.72s 8 487.834
4.72s 9 1.2288
4.72s 10 569.754
4.72s 11 0
4.72s 12 1.2288
4.72s 13 0.8192
4.72s 14 435.405
4.72s 15 0.8192
4.72s 16 346.522
4.72s 17 530.842
4.72s 18 1.2288
4.72s 19 430.899
4.73s 0 1011.3
4.73s 1 1011.3
4.73s 2 1010.07
4.73s 3 1011.3
4.73s 4 1017.04
4.73s 5 1012.53
4.73s 6 457.523
4.73s 7 471.45
4.73s 8 387.072
4.73s 9 1.2288
4.73s 10 512
4.73s 11 0.8192
4.73s 12 1.2288
4.73s 13 1.2288
4.73s 14 470.221
4.73s 15 1.2288
4.73s 16 486.195
4.73s 17 641.434
4.73s 18 1.2288
4.73s 19 328.09
4.74s 0 897.434
4.74s 1 901.12
4.74s 2 899.891
4.74s 3 899.891
4.74s 4 897.843
4.74s 5 902.349
4.74s 6 445.645
4.74s 7 601.293
4.74s 8 332.186
4.74s 9 1.2288
4.74s 10 423.117
4.74s 11 1.2288
4.74s 12 1.2288
4.74s 13 1.2288
4.74s 14 561.971
4.74s 15 1.2288
4.74s 16 362.906
4.74s 17 619.725
4.74s 18 0
4.74s 19 380.928
4.75s 0 899.072
4.75s 1 896.614
4.75s 2 899.072
4.75s 3 897.843
4.75s 4 899.072
4.75s 5 897.843
4.75s 6 423.117
4.75s 7 598.016
4.75s 8 343.245
4.75s 9 0.8192
4.75s 10 544.358
4.75s 11 1.2288
4.75s 12 1.2288
4.75s 13 1.2288
4.75s 14 472.678
4.75s 15 1.2288
4.75s 16 362.496
4.75s 17 535.347
4.75s 18 1.2288
4.75s 19 389.12
4.76s 0 1013.76
4.76s 1 1017.04
4.76s 2 1014.58
4.76s 3 1017.04
4.76s 4 1012.53
4.76s 5 1017.04
4.76s 6 448.102
4.76s 7 533.709
4.76s 8 451.379
4.76s 9 1.2288
4.76s 10 521.011
4.76s 11 1.2288
4.76s 12 1.2288
4.76s 13 1.2288
4.76s 14 472.678
4.76s 15 1.2288
4.76s 16 412.467
4.76s 17 466.944
4.76s 18 0.8192
4.76s 19 458.752
4.77s 0 897.434
4.77s 1 893.338
4.77s 2 900.301
4.77s 3 894.157
4.77s 4 898.662
4.77s 5 903.578
4.77s 6 459.981
4.77s 7 471.45
4.77s 8 566.477
4.77s 9 1.2288
4.77s 10 537.805
4.77s 11 1.2288
4.77s 12 0.8192
4.77s 13 1.2288
4.77s 14 457.523
4.77s 15 1.2288
4.77s 16 415.744
4.77s 17 439.91
4.77s 18 1.2288
4.77s 19 377.651
4.78s 0 897.843
4.78s 1 899.891
4.78s 2 902.349
4.78s 3 900.301
4.78s 4 899.072
4.78s 5 899.072
4.78s 6 605.798
4.78s 7 364.954
4.78s 8 486.605
4.78s 9 1.2288
4.78s 10 555.827
4.78s 11 1.2288
4.78s 12 1.2288
4.78s 13 0.8192
4.78s 14 355.533
4.78s 15 0
4.78s 16 416.973
4.78s 17 465.715
4.78s 18 1.2288
4.78s 19 403.046
4.79s 0 1010.07
4.79s 1 1012.53
4.79s 2 1017.04
4.79s 3 1015.81
4.79s 4 1013.76
4.79s 5 1021.54
4.79s 6 632.422
4.79s 7 406.733
4.79s 8 491.11
4.79s 9 1.2288
4.79s 10 563.2
4.79s 11 0.8192
4.79s 12 1.2288
4.79s 13 1.2288
4.79s 14 297.779
4.79s 15 0.8192
4.79s 16 368.23
4.79s 17 516.915
4.79s 18 1.2288
4.79s 19 493.568
4.8s 0 899.072
4.8s 1 897.843
4.8s 2 899.891
4.8s 3 902.349
4.8s 4 898.662
4.8s 5 902.349
4.8s 6 647.578
4.8s 7 404.275
4.8s 8 395.264
4.8s 9 1.2288
4.8s 10 419.021
4.8s 11 1.2288
4.8s 12 1.2288
4.8s 13 1.2288
4.8s 14 413.696
4.8s 15 1.2288
4.8s 16 473.907
4.8s 17 411.238
4.8s 18 1.2288
4.8s 19 570.982
4.81s 0 897.843
4.81s 1 897.434
4.81s 2 906.035
4.81s 3 902.349
4.81s 4 899.072
4.81s 5 900.301
4.81s 6 514.458
4.81s 7 399.77
4.81s 8 384.614
4.81s 9 0.8192
4.81s 10 497.254
4.81s 11 1.2288
4.81s 12 1.2288
4.81s 13 1.2288
4.81s 14 462.029
4.81s 15 1.2288
4.81s 16 487.834
4.81s 17 421.478
4.81s 18 1.2288
4.81s 19 485.376
4.82s 0 1008.84
4.82s 1 1011.3
4.82s 2 1022.77
4.82s 3 1012.53
4.82s 4 1007.62
4.82s 5 1012.12
4.82s 6 437.862
4.82s 7 498.074
4.82s 8 333.414
4.82s 9 1.2288
4.82s 10 501.35
4.82s 11 1.2288
4.82s 12 1.2288
4.82s 13 1.2288
4.82s 14 551.322
4.82s 15 1.2288
4.82s 16 631.194
4.82s 17 392.806
4.82s 18 0.8192
4.82s 19 426.394
4.83s 0 902.349
4.83s 1 903.578
4.83s 2 909.312
4.83s 3 904.806
4.83s 4 900.301
4.83s 5 902.758
4.83s 6 408.781
4.83s 7 399.36
4.83s 8 454.246
4.83s 9 1.2288
4.83s 10 536.576
4.83s 11 1.2288
4.83s 12 0.8192
4.83s 13 1.2288
4.83s 14 512
4.83s 15 1.2288
4.83s 16 433.357
4.83s 17 441.139
4.83s 18 1.2288
4.83s 19 543.539
4.84s 0 901.12
4.84s 1 893.338
4.84s 2 903.578
4.84s 3 895.386
4.84s 4 898.662
4.84s 5 896.205
4.84s 6 349.798
4.84s 7 424.346
4.84s 8 512
4.84s 9 1.2288
4.84s 10 486.195
4.84s 11 1.2288
4.84s 12 1.2288
4.84s 13 0.8192
4.84s 14 501.76
4.84s 15 1.2288
4.84s 16 420.25
4.84s 17 496.026
4.84s 18 1.2288
4.84s 19 479.232
4.85s 0 1011.3
4.85s 1 1010.07
4.85s 2 1017.04
4.85s 3 1013.76
4.85s 4 1009.25
4.85s 5 1010.48
4.85s 6 371.917
4.85s 7 743.424
4.85s 8 462.029
4.85s 9 1.2288
4.85s 10 432.128
4.85s 11 0.8192
4.85s 12 0
4.85s 13 1.2288
4.85s 14 506.266
4.85s 15 0.8192
4.85s 16 281.805
4.85s 17 470.221
4.85s 18 1.2288
4.85s 19 501.76
4.86s 0 900.301
4.86s 1 895.386
4.86s 2 908.493
4.86s 3 898.662
4.86s 4 901.12
4.86s 5 897.434
4.86s 6 308.019
4.86s 7 632.422
4.86s 8 530.842
4.86s 9 1.2288
4.86s 10 406.733
4.86s 11 1.2288
4.86s 12 1.2288
4.86s 13 1.2288
4.86s 14 604.57
4.86s 15 1.2288
4.86s 16 346.112
4.86s 17 489.062
4.86s 18 1.2288
4.86s 19 418.202
4.87s 0 896.614
4.87s 1 899.072
4.87s 2 901.12
4.87s 3 899.072
4.87s 4 899.072
4.87s 5 897.843
4.87s 6 537.805
4.87s 7 536.576
4.87s 8 572.211
4.87s 9 0.8192
4.87s 10 396.083
4.87s 11 1.2288
4.87s 12 1.2288
4.87s 13 1.2288
4.87s 14 610.304
4.87s 15 1.2288
4.87s 16 339.558
4.87s 17 361.267
4.87s 18 1.2288
4.87s 19 319.898
4.88s 0 1013.35
4.88s 1 1012.12
4.88s 2 1015.81
4.88s 3 1012.53
4.88s 4 1012.12
4.88s 5 1011.3
4.88s 6 614.81
4.88s 7 460.8
4.88s 8 564.019
4.88s 9 1.2288
4.88s 10 437.862
4.88s 11 1.2288
4.88s 12 1.2288
4.88s 13 1.2288
4.88s 14 580.403
4.88s 15 1.2288
4.88s 16 318.669
4.88s 17 384.614
4.88s 18 0.8192
4.88s 19 385.434
4.89s 0 897.843
4.89s 1 899.072
4.89s 2 899.072
4.89s 3 897.434
4.89s 4 899.072
4.89s 5 899.072
4.89s 6 624.64
4.89s 7 437.043
4.89s 8 516.506
4.89s 9 1.2288
4.89s 10 416.154
4.89s 11 1.2288
4.89s 12 1.2288
4.89s 13 0.8192
4.89s 14 610.714
4.89s 15 1.2288
4.89s 16 429.67
4.89s 17 411.238
4.89s 18 1.2288
4.89s 19 287.539
4.9s 0 902.349
4.9s 1 901.12
4.9s 2 899.891
4.9s 3 904.806
4.9s 4 902.349
4.9s 5 902.349
4.9s 6 634.88
4.9s 7 442.368
4.9s 8 507.494
4.9s 9 1.2288
4.9s 10 389.12
4.9s 11 1.2288
4.9s 12 0.8192
4.9s 13 1.2288
4.9s 14 529.203
4.9s 15 1.2288
4.9s 16 435.405
4.9s 17 328.909
4.9s 18 1.2288
4.9s 19 397.312
4.91s 0 1012.53
4.91s 1 1012.53
4.91s 2 1012.53
4.91s 3 1014.99
4.91s 4 1014.58
4.91s 5 1011.3
4.91s 6 526.746
4.91s 7 503.808
4.91s 8 531.661
4.91s 9 1.2288
4.91s 10 455.066
4.91s 11 0.8192
4.91s 12 1.2288
4.91s 13 1.2288
4.91s 14 395.264
4.91s 15 0.8192
4.91s 16 444.826
4.91s 17 344.064
4.91s 18 1.2288
4.91s 19 580.403
4.92s 0 901.12
4.92s 1 897.843
4.92s 2 899.891
4.92s 3 899.891
4.92s 4 901.53
4.92s 5 898.662
4.92s 6 537.805
4.92s 7 516.915
4.92s 8 367.411
4.92s 9 1.2288
4.92s 10 508.723
4.92s 11 1.2288
4.92s 12 1.2288
4.92s 13 1.2288
4.92s 14 399.36
4.92s 15 1.2288
4.92s 16 466.944
4.92s 17 433.357
4.92s 18 1.2288
4.92s 19 487.424
4.93s 0 901.53
4.93s 1 902.349
4.93s 2 900.301
4.93s 3 900.301
4.93s 4 894.157
4.93s 5 896.614
4.93s 6 597.606
4.93s 7 501.35
4.93s 8 283.853
4.93s 9 0.8192
4.93s 10 433.357
4.93s 11 1.2288
4.93s 12 1.2288
4.93s 13 1.2288
4.93s 14 454.246
4.93s 15 1.2288
4.93s 16 537.395
4.93s 17 465.715
4.93s 18 1.2288
4.93s 19 416.973
4.94s 0 1011.3
4.94s 1 1042.43
4.94s 2 1012.53
4.94s 3 1010.07
4.94s 4 1010.07
4.94s 5 1009.25
4.94s 6 572.211
4.94s 7 586.138
4.94s 8 267.469
4.94s 9 1.2288
4.94s 10 450.56
4.94s 11 1.2288
4.94s 12 1.2288
4.94s 13 1.2288
4.94s 14 520.192
4.94s 15 1.2288
4.94s 16 510.771
4.94s 17 448.102
4.94s 18 0.8192
4.94s 19 403.456
4.95s 0 896.614
4.95s 1 940.851
4.95s 2 898.662
4.95s 3 897.843
4.95s 4 896.614
4.95s 5 896.614
4.95s 6 475.955
4.95s 7 584.909
4.95s 8 325.632
4.95s 9 1.2288
4.95s 10 594.33
4.95s 11 1.2288
4.95s 12 0.8192
4.95s 13 0.8192
4.95s 14 526.746
4.95s 15 1.2288
4.95s 16 416.154
4.95s 17 493.568
4.95s 18 1.2288
4.95s 19 304.333
4.96s 0 897.434
4.96s 1 837.222
4.96s 2 899.072
4.96s 3 898.662
4.96s 4 897.843
4.96s 5 898.662
4.96s 6 414.925
4.96s 7 534.118
4.96s 8 389.12
4.96s 9 1.2288
4.96s 10 551.322
4.96s 11 0.8192
4.96s 12 1.2288
4.96s 13 1.2288
4.96s 14 491.52
4.96s 15 1.2288
4.96s 16 456.294
4.96s 17 441.139
4.96s 18 1.2288
4.96s 19 394.035
4.97s 0 1011.3
4.97s 1 1011.3
4.97s 2 1012.53
4.97s 3 1011.3
4.97s 4 1012.53
4.97s 5 1014.99
4.97s 6 377.651
4.97s 7 489.882
4.97s 8 529.203
4.97s 9 1.2288
4.97s 10 386.662
4.97s 11 1.2288
4.97s 12 1.2288
4.97s 13 1.2288
4.97s 14 468.992
4.97s 15 0.8192
4.97s 16 496.845
4.97s 17 585.318
4.97s 18 1.2288
4.97s 19 446.054
4.98s 0 895.386
4.98s 1 900.301
4.98s 2 897.434
4.98s 3 900.301
4.98s 4 894.157
4.98s 5 902.349
4.98s 6 466.944
4.98s 7 324.403
4.98s 8 627.917
4.98s 9 1.2288
4.98s 10 436.634
4.98s 11 1.2288
4.98s 12 1.2288
4.98s 13 0
4.98s 14 373.146
4.98s 15 1.2288
4.98s 16 388.301
4.98s 17 765.542
4.98s 18 1.2288
4.98s 19 353.075
4.99s 0 900.301
4.99s 1 899.891
4.99s 2 895.795
4.99s 3 898.662
4.99s 4 897.843
4.99s 5 901.12
4.99s 6 463.258
4.99s 7 443.597
4.99s 8 535.347
4.99s 9 0.8192
4.99s 10 528.384
4.99s 11 1.2288
4.99s 12 1.2288
4.99s 13 1.2288
4.99s 14 344.064
4.99s 15 1.2288
4.99s 16 305.562
4.99s 17 510.771
4.99s 18 1.2288
4.99s 19 521.421
5s 0 1010.07
5s 1 1006.8
5s 2 1008.84
5s 3 1006.8
5s 4 1010.07
5s 5 1044.89
5s 6 345.293
5s 7 579.174
5s 8 403.046
5s 9 1.2288
5s 10 524.698
5s 11 1.2288
5s 12 1.2288
5s 13 1.2288
5s 14 495.616
5s 15 1.2288
5s 16 402.227
5s 17 564.019
5s 18 0.8192
5s 19 459.981
